month,product,region,gross_sales,discounts,net_sales,cogs,marketing_expense,admin_expense,depreciation,ebitda,operating_cash_flow,capex,financing_cash_flow,cash,accounts_receivable,inventory,accounts_payable,debt,gross_profit,gross_margin_%,operating_expenses,ebit,ebitda_margin_%,net_sales_mom_growth_%,ebitda_mom_growth_%,free_cash_flow,capex_to_sales_%,working_capital,net_debt,budget_net_sales,net_sales_variance,net_sales_variance_pct
2024-08-01,Beverages,East,1580710.0,175224.23721594707,1405480.0,817750.0,98810.00302816636,74759.3,20928.7,414166.0,267871.53033061273,-715207.0,-39195.0,8639340.0,3761110.0,3575460.0,2341980.0,5536740.0,587730.0,41.81703048068987,173569.30302816635,393237.3,29.46793977858098,20.725998333605332,12.269316678593878,983078.5303306128,-50.88702791928736,4994590.0,-3102600.0,1004698.8,400781.19999999995,0.3989068166499253
2024-08-01,Beverages,West,1346880.0,137764.3986353852,1209110.0,716366.0,103859.2431764508,72503.0,15197.3,316385.0,184143.57673304627,-512757.0,-90165.0,6202040.0,3079010.0,3461160.0,2107250.0,4614310.0,492744.0,40.752619695478494,176362.24317645078,301187.7,26.166767291644266,-36.30127965356106,-38.9967144586955,696900.5767330462,-42.40780408730389,4432920.0,-1587730.0,1008079.8,201030.19999999995,0.19941893488987672
2024-08-01,Dairy,North,2517260.0,138832.2462571179,2378430.0,1401460.0,135416.92817822678,72500.0,47144.7,769051.0,592350.0410970256,-677530.0,50971.0,9712210.0,3925840.0,3871510.0,2123560.0,5977120.0,976970.0,41.07625618580324,207916.92817822678,721906.3,32.33439706024562,-6.09224038882944,1.6339649022647507,1269880.0410970256,-28.48643853298184,5673790.0,-3735090.0,1414528.5,963901.5,0.6814295364144307
2024-08-01,Dairy,South,2775370.0,242644.6041330348,2532730.0,1482570.0,212261.38558652333,81209.1,35349.7,756687.0,493040.42659643455,-505627.0,-41211.0,7088630.0,3724250.0,4142720.0,2410000.0,5844490.0,1050160.0,41.46355908446617,293470.4855865233,721337.3,29.876338970202116,3.615261254479707,9.209269164268452,998667.4265964346,-19.963715042661477,5456970.0,-1244140.0,986540.1000000001,1546189.9,1.567285404820341
2024-08-01,Dairy,East,2638720.0,194363.8826267602,2444360.0,1481550.0,180534.77849937655,89393.4,42901.1,692878.0,483545.0578688523,-581111.0,302816.0,5000110.0,3887000.0,4746360.0,2051680.0,5676410.0,962810.0,39.38904253056015,269928.1784993765,649976.9,28.345988315960007,-11.880659860414145,-13.593197976253279,1064656.0578688523,-23.773543995156196,6581680.0,676300.0,1731597.0,712763.0,0.4116217572564517
2024-08-01,Dairy,West,2924970.0,151047.60771069996,2773920.0,1651040.0,182777.81078144856,138226.0,45070.2,801879.0,634192.7439015848,-683521.0,116560.0,7807700.0,2246270.0,3392160.0,1990530.0,4634850.0,1122880.0,40.47989848301321,321003.81078144856,756808.8,28.907791140335696,84.14354848346046,64.39661234472733,1317713.7439015848,-24.640977389398397,3647900.0,-3172850.0,1435129.5,1338790.5,0.9328708663573566
2024-08-01,Home Care,North,1641040.0,134657.93937104792,1506390.0,886458.0,86531.15577202513,45626.0,25303.1,487771.0,364872.7067176089,-424486.0,-39744.0,8804830.0,2815110.0,3605430.0,2487740.0,5821240.0,619932.0,41.15348614900524,132157.15577202511,462467.9,32.380127324265295,-34.62274591497949,-6.0292794571799035,789358.706717609,-28.179024024323052,3932800.0,-2983590.0,2568363.0,-1061973.0,-0.4134824399821988
2024-08-01,Home Care,South,2526850.0,222704.1103430925,2304150.0,1457100.0,192408.85927601915,135571.0,44857.7,519067.0,335313.8748527777,-838830.0,-141769.0,9490820.0,2583270.0,3451750.0,2680880.0,4297260.0,847050.0,36.76192956187748,327979.85927601915,474209.3,22.52748301976868,32.084611195505744,-2.4121211437552748,1174143.8748527777,-36.40518195429985,3354140.0,-5193560.0,1950375.0,353775.0,0.1813881945779658
2024-08-01,Home Care,East,1914000.0,169554.07362369503,1744450.0,1015590.0,122983.94965270792,73978.3,22571.3,531897.0,450440.2466797698,-460235.0,263333.0,8626820.0,2055450.0,3966640.0,1988090.0,4252890.0,728860.0,41.78165037690963,196962.24965270792,509325.7,30.490813723523175,-27.175610122650728,-29.689104856224713,910675.2466797698,-26.382814067471124,4034000.0,-4373930.0,1253983.5,490466.5,0.39112675724999574
2024-08-01,Home Care,West,1278890.0,114697.45400853136,1164190.0,672796.0,82895.36208416625,39599.5,19535.4,368904.0,174489.2824397075,-491717.0,-104001.0,7666560.0,3241600.0,4759900.0,1634760.0,4647300.0,491394.0,42.2090895815975,122494.86208416625,349368.6,31.68761112876764,-51.05216466324425,-52.0312697077307,666206.2824397075,-42.23683419373126,6366740.0,-3019260.0,1834896.0,-670706.0,-0.365528073525693
2024-09-01,Snacks,North,2134470.0,154197.82955916732,1980270.0,1244750.0,112625.71144012884,65368.5,24289.8,557524.0,326603.1790690811,-507743.0,35928.0,8794680.0,3935740.0,3333700.0,2356430.0,4281960.0,735520.0,37.1424098734011,177994.21144012886,533234.2,28.153938604331735,27.811303949347142,27.78543056679281,834346.1790690811,-25.640089482747303,4913010.0,-4512720.0,2800119.0,-819849.0,-0.2927907706779605
2024-09-01,Snacks,South,1754090.0,204713.13395490128,1549370.0,888937.0,0.0,80902.4,20492.7,436297.0,346297.568331252,-732413.0,13466.0,6025480.0,3714540.0,3541000.0,2687890.0,4109790.0,660433.0,42.6259060134119,80902.4,415804.3,28.15963907910957,-7.011205204688542,-13.77563725044565,1078710.568331252,-47.271665257491755,4567650.0,-1915690.0,1221181.5,328188.5,0.26874670145265056
2024-09-01,Snacks,East,1868720.0,202530.0353172909,1666190.0,926892.0,154807.8108396761,78492.9,29627.1,506002.0,389916.8336655637,-459581.0,312840.0,9240820.0,2441130.0,4991710.0,1757200.0,5358670.0,739298.0,44.37056998301514,233300.7108396761,476374.9,30.368805478366813,18.421464108031273,22.85418770880274,849497.8336655637,-27.582748666118512,5675640.0,-3882150.0,2123614.5,-457424.5,-0.2153990284018121
2024-09-01,Snacks,West,1565260.0,158254.84573367963,1407000.0,828596.0,0.0,73259.2,15583.8,411872.0,158408.89525897772,-816240.0,-293592.0,8455550.0,3088600.0,3223630.0,1649490.0,5083390.0,578404.0,41.109026297086,73259.2,396288.2,29.27306325515281,-40.354313184367484,-39.697250540624026,974648.8952589778,-58.01279317697228,4662740.0,-3372160.0,1894735.5,-487735.5,-0.2574161406697663
2024-09-01,Beverages,North,2660950.0,0.0,2358930.0,1466100.0,125346.75372414028,84471.4,41378.6,683007.0,503467.6365791831,-891349.0,48066.0,9052100.0,3702210.0,4106960.0,2572440.0,5554010.0,892830.0,37.8489399855019,209818.15372414025,641628.4,28.954102071702,-8.240689596153693,-4.669739163447151,1394816.6365791832,-37.786157283175,5236730.0,-3498090.0,2361933.0,-3003.0,-0.0012714162510113539
2024-09-01,Beverages,South,2792160.0,221382.1054344093,2570780.0,1477640.0,227731.4950523291,148943.0,38269.8,716464.0,559735.1673688795,-875480.0,-123281.0,9760020.0,2442600.0,3001910.0,2231910.0,4040530.0,1093140.0,42.521724923953045,376674.4950523291,678194.2,27.86951820070173,44.385285032294306,45.60293618551945,1435215.1673688795,-34.0550338807677,3212600.0,-5719490.0,1996186.5,574593.5,0.28784559959703165
2024-09-01,Beverages,East,1931230.0,150729.20612690385,1780500.0,1029060.0,157409.95270716475,101967.0,22061.8,492067.0,402722.3463053438,-534980.0,-249102.0,9553490.0,3734540.0,3492660.0,1726570.0,5332070.0,751440.0,42.203875315922495,259376.95270716475,470005.2,27.636450435270994,-26.536422338208897,-17.918243022332536,937702.3463053438,-30.046616119067675,5500630.0,-4221420.0,2531928.0,-751428.0,-0.29678095111709335
2024-09-01,Beverages,West,2592290.0,173337.87629366602,2418950.0,1417760.0,189554.5962926084,87714.6,26092.8,723923.0,495630.26600709534,-478449.0,351807.0,7206260.0,2743990.0,4050300.0,1619950.0,4025700.0,1001190.0,41.389445833936215,277269.1962926084,697830.2,29.92715847785196,22.152534755361653,29.84606940687755,974079.2660070953,-19.77920171975444,5174340.0,-3180560.0,2391259.5,27690.5,0.011579880811764679
2024-09-01,Dairy,North,2914350.0,248765.3296568313,2665580.0,1588470.0,176162.50386712296,119981.0,39521.8,780966.0,681592.0572268699,-576806.0,374749.0,8603340.0,2606810.0,3356390.0,2046100.0,4019880.0,1077110.0,40.408091297203605,296143.5038671229,741444.2,29.298164001830745,44.340537057393334,43.26654608026945,1258398.0572268697,-21.63904290998582,3917100.0,-4583460.0,1901823.0,763757.0,0.4015920514159309
2024-09-01,Dairy,South,1978540.0,131805.1154968788,1846730.0,1083020.0,150719.62470553926,67884.2,25396.8,545114.0,279148.7319990463,-881669.0,177107.0,6215940.0,3771440.0,3828080.0,2337850.0,4980760.0,763710.0,41.354718881482405,218603.82470553927,519717.2,29.5177963210648,-30.733165548308207,-14.133234200275036,1160817.7319990462,-47.74217129737428,5261670.0,-1235180.0,1252450.5,594279.5,0.47449340313249905
2024-09-01,Dairy,East,2806520.0,140409.36065587748,2666110.0,1732030.0,154966.77836839302,144279.0,33548.6,634837.0,0.0,-741944.0,83801.0,5576990.0,2991000.0,4884960.0,2699460.0,4747970.0,934080.0,35.03531362171854,299245.778368393,601288.4,23.81135812100776,62.6539688737318,14.27920808476475,741944.0,-27.82870924305449,5176500.0,-829020.0,1022264.25,1643845.75,1.6080438595011026
2024-09-01,Dairy,West,1780340.0,141218.62238679122,1639130.0,920458.0,97200.33052296207,65953.3,28723.0,555514.0,355370.503334722,-596755.0,-222246.0,7309490.0,3797300.0,3388490.0,2740090.0,4819180.0,718672.0,43.84472250523143,163153.63052296208,526791.0,33.89078352540677,-0.8204805498913892,21.230386487135288,952125.503334722,-36.40681337050752,4445700.0,-2490310.0,2695171.5,-1056041.5,-0.391827199122579
2024-09-01,Home Care,North,1845280.0,192586.0241151617,1652690.0,1017830.0,88216.7185793654,88412.5,32706.2,458230.0,327108.1688491815,-607219.0,-81730.0,9600420.0,2613420.0,3252390.0,2281000.0,5979500.0,634860.0,38.41373760354331,176629.2185793654,425523.8,27.72631285964095,-7.199168959514857,-18.033432013523065,934327.1688491815,-36.74125214044981,3584810.0,-3620920.0,1257165.0,395525.0,0.31461661754821363
2024-09-01,Home Care,South,1964160.0,183258.61310090576,1780900.0,1056550.0,107225.75288463144,58073.0,21381.3,559045.0,285138.3520952697,-515249.0,203763.0,9509070.0,3862910.0,4584920.0,1750540.0,5299700.0,724350.0,40.67325509573811,165298.75288463145,537663.7,31.391150541860856,-15.546324090803465,14.626519858112408,800387.3520952697,-28.931944522432477,6697290.0,-4209370.0,2230347.0,-449447.0,-0.20151438318790754
2024-09-01,Home Care,East,2222120.0,113396.20715012688,2108730.0,1345040.0,196454.99699272503,79521.5,41316.2,487710.0,309575.3781862835,-628580.0,156424.0,7217620.0,3190640.0,3822180.0,2457840.0,5525990.0,763690.0,36.215636899935035,275976.49699272506,446393.8,23.128138737533966,74.40348686223753,54.15079728811416,938155.3781862835,-29.80846291369687,4554980.0,-1691630.0,2686183.5,-577453.5,-0.21497172475372586
2024-09-01,Home Care,West,2706200.0,282553.06694578764,2423650.0,1476040.0,213996.50315665663,134125.0,30908.1,599484.0,395978.7229657718,-442903.0,-287549.0,5035210.0,2315380.0,3248670.0,1840750.0,4677540.0,947610.0,39.09846718791905,348121.50315665663,568575.9,24.73475955686671,-9.076073499951232,-23.238143529936007,838881.7229657718,-18.274214511171166,3723300.0,-357670.0,1478893.5,944756.5,0.6388265956946866
2024-10-01,Beverages,East,1104870.0,87993.81748129195,1016880.0,570560.0,0.0,52285.9,13757.1,292421.0,7229.962492434075,-477152.0,-56186.0,6268110.0,2261980.0,3874740.0,2217680.0,4616430.0,446320.0,43.89111792935253,52285.9,278663.9,28.75668712139092,-11.808018872015468,4.272958728845588,484381.9624924341,-46.92313744001259,3919040.0,-1651680.0,2163798.0,-1146918.0,-0.530048553515624
2024-10-01,Snacks,North,1307510.0,154480.74761446874,1153030.0,739281.0,91861.91959863782,41449.9,14572.8,280438.0,97427.24377950036,-436361.0,-250269.0,6419020.0,3213470.0,4591060.0,2744570.0,4217420.0,413749.0,35.88362835312178,133311.8195986378,265865.2,24.32183030797117,-27.864391086197614,-38.788508466733305,533788.2437795004,-37.84472216681266,5059960.0,-2201600.0,2190793.5,-1037763.5,-0.47369297927896903
2024-10-01,Snacks,South,1692620.0,94196.04101013987,1598420.0,936359.0,115975.5666078419,87944.2,29000.4,458146.0,242587.14764756415,-895213.0,-69830.0,5180110.0,2100080.0,4306870.0,2304820.0,4698870.0,662061.0,41.41971446803719,203919.76660784188,429145.6,28.662429148784422,-11.219604314548825,-6.185100470767956,1137800.147647564,-56.00611854206028,4102130.0,-481240.0,2320552.5,-722132.5,-0.3111898998191164
2024-10-01,Snacks,East,1898440.0,98014.15781098085,1800420.0,1072180.0,138120.16300211262,101772.0,26798.2,488351.0,380656.6498871659,-765588.0,171576.0,8781150.0,3620120.0,3321500.0,2150210.0,4439240.0,728240.0,40.44833983181702,239892.16300211262,461552.8,27.124282111951654,13.805135206887398,-1.4079644677736813,1146244.649887166,-42.52274469290499,4791410.0,-4341910.0,2085930.0,-285510.0,-0.13687419999712358
2024-10-01,Snacks,West,1763160.0,181146.33619941215,1582020.0,906422.0,104563.49489920524,75708.0,24696.1,495325.0,294843.3713963734,-565231.0,220416.0,6868950.0,2139460.0,3223370.0,1901660.0,4106270.0,675598.0,42.7047698512029,180271.49489920522,470628.9,31.30965474519918,-36.92256166120428,-34.2182150436531,860074.3713963734,-35.72843579727184,3461170.0,-2762680.0,977521.65,604498.35,0.6183989377626572
2024-10-01,Beverages,North,2654680.0,146623.93082106396,2508060.0,1391090.0,230899.80030392448,133087.0,29304.0,752982.0,591388.3232440259,-711903.0,-12838.0,5104760.0,2458090.0,3416750.0,2411730.0,5494590.0,1116970.0,44.535218455698825,363986.8003039245,723678.0,30.022487500299032,123.59255065926132,179.65282110705056,1303291.323244026,-28.384608023731488,3463110.0,389830.0,2533713.0,-25653.0,-0.010124666842692918
2024-10-01,Beverages,South,1217480.0,95773.33773457012,1121710.0,725627.0,67639.81425829169,59183.2,18445.4,269256.0,98313.33838803694,-740183.0,-126336.0,7180560.0,2004620.0,4327990.0,2234930.0,4320380.0,396083.0,35.310641787984416,126823.01425829169,250810.6,24.004065221848784,-31.271559779178848,-51.293475370514074,838496.3383880369,-65.98701981795652,4097680.0,-2860180.0,1564521.0,-442811.0,-0.2830329538561643
2024-10-01,Beverages,West,1814800.0,182707.0689430398,1632090.0,904490.0,83786.305673639,91005.9,29050.0,552813.0,416645.9169521298,-695131.0,278009.0,5246230.0,3996140.0,4498110.0,1845970.0,5888580.0,727600.0,44.58087482920672,174792.205673639,523763.0,33.87147767586347,-32.00814857399955,-21.2824339218026,1111776.91695213,-42.59146248062301,6648280.0,642350.0,1563313.5,68776.5,0.043994054935238516
2024-10-01,Dairy,North,2548790.0,148361.0485730913,2400420.0,1394400.0,222050.3307817066,81705.1,24932.7,702274.0,610101.4288947085,-786177.0,118112.0,9326480.0,2737900.0,4147750.0,1538880.0,5206100.0,1006020.0,41.910165720998826,303755.4307817066,677341.3,29.25629681472409,-6.090528539572004,-6.002767954898935,1396278.4288947084,-32.75164346239408,5346770.0,-4120380.0,1259107.5,1141312.5,0.9064456370881756
2024-10-01,Dairy,East,1989860.0,120384.79112826324,1869470.0,1070470.0,147358.95667951627,75971.3,31223.9,575667.0,489678.51935886056,-534781.0,376132.0,5696430.0,3657500.0,4874530.0,1827690.0,4708560.0,799000.0,42.739386029195444,223330.2566795163,544443.1,30.793058995330224,24.21397437941848,24.084348568324664,1024459.5193588606,-28.6060220276335,6704340.0,-987870.0,2875740.0,-1006270.0,-0.3499168909567624
2024-10-01,Dairy,West,1617550.0,112509.6246920725,1505040.0,845158.0,113414.05604196653,82535.8,26792.6,463932.0,320483.88262414985,-770101.0,167323.0,7509860.0,2686550.0,4617350.0,2511040.0,4171400.0,659882.0,43.844814755754,195949.85604196653,437139.4,30.825227236485407,-28.2097269657133,-23.644281616147655,1090584.8826241498,-51.16814171051932,4792860.0,-3338460.0,1583746.5,-78706.5,-0.049696400276180566
2024-10-01,Home Care,North,2368690.0,272244.0906793626,2096440.0,1285190.0,119109.57468116688,84549.4,41321.8,607593.0,429989.3501962081,-536775.0,233837.0,6587380.0,3943620.0,3912390.0,1558990.0,5627500.0,811250.0,38.69655225048177,203658.97468116687,566271.2,28.982131613592564,-9.328627715569626,14.938377867108056,966764.3501962081,-25.604119364255595,6297020.0,-959880.0,1235871.0,860569.0,0.6963259110376406
2024-10-01,Home Care,South,2495290.0,183166.0631675152,2312130.0,1463240.0,0.0,132953.0,39363.1,528625.0,435951.5099022726,-655296.0,-268274.0,7825760.0,3585690.0,3043990.0,1639030.0,5021440.0,848890.0,36.71463109773239,132953.0,489261.9,22.863117558268783,38.483238600631275,12.580475473482222,1091247.5099022726,-28.341658989762685,4990650.0,-2804320.0,2040234.0,271896.0,0.13326706642473363
2024-10-01,Home Care,East,1855750.0,0.0,1669610.0,1024860.0,110488.90396436214,64710.1,27273.4,469553.0,0.0,-611382.0,283009.0,9818360.0,2783160.0,3904560.0,2059110.0,5549520.0,644750.0,38.6168027263852,175199.00396436214,442279.6,28.123513874497636,-24.613724410088768,-18.717174619770873,611382.0,-36.618252166673656,4628610.0,-4268840.0,2402442.0,-732832.0,-0.30503629223931317
2024-10-01,Home Care,West,2462370.0,247625.89690869232,2214740.0,1347840.0,209351.37479674316,79875.3,41927.0,577678.0,361535.5075948433,-554339.0,302136.0,6725600.0,2738750.0,3789030.0,1556800.0,4334170.0,866900.0,39.14229209749225,289226.67479674314,535751.0,26.08333258079955,-8.442092643502342,-20.20173416233495,915874.5075948433,-25.029529425575912,4970980.0,-2391430.0,2577571.5,-362831.5,-0.14076486336072538
2024-10-01,Dairy,South,2860910.0,304806.69740304374,2556100.0,1538660.0,171817.35755219916,98505.6,44040.9,747122.0,530040.4689092521,-681723.0,-221641.0,8361010.0,2655410.0,3110960.0,1733550.0,4991710.0,1017440.0,39.80438949962834,270322.95755219914,703081.1,29.228981651735065,36.7285915259405,29.783711763919072,1211763.468909252,-26.670435428973825,4032820.0,-3369300.0,2409739.5,146360.5,0.06073706307258523
2024-11-01,Beverages,East,1740870.0,161156.1172572519,1579710.0,938801.0,125481.84482811917,51757.6,30102.4,463670.0,194304.3910942945,-742910.0,165367.0,5627210.0,2106020.0,3647420.0,2191160.0,4641900.0,640909.0,40.571307391863066,177239.44482811916,433567.6,29.35158984876971,-29.52694081852979,-26.159672323294092,937214.3910942945,-47.028252020940556,3562280.0,-985310.0,986504.4,593205.6,0.601320784783119
2024-11-01,Snacks,North,2979000.0,256760.816779458,2722240.0,1568770.0,186035.17167735216,134794.0,50617.2,832634.0,773958.893031418,-455761.0,-45272.0,8072670.0,2985460.0,3009970.0,2584650.0,5498060.0,1153470.0,42.37209063124486,320829.17167735216,782016.8,30.586355354414014,82.86758383490971,102.14960304935784,1229719.8930314179,-16.74213147995768,3410780.0,-2574610.0,1221360.0,1500880.0,1.2288596318857667
2024-11-01,Snacks,South,1630580.0,141941.8576072574,1488640.0,885516.0,131353.16865444463,59877.7,29411.1,411890.0,286366.53647338774,-589640.0,-83088.0,9576370.0,3179770.0,4255420.0,1531420.0,5183200.0,603124.0,40.51510103181427,191230.86865444464,382478.9,27.66887897678418,-36.74459713263476,-47.45932431484352,876006.5364733877,-39.609307824591575,5903770.0,-4393170.0,1232658.0,255982.0,0.20766668451427728
2024-11-01,Snacks,East,2547710.0,194326.86364525024,2353380.0,1329250.0,158954.01533927556,81230.8,26165.8,783945.0,689089.5138712579,-426610.0,124183.0,7780650.0,3408840.0,4995280.0,2292800.0,5588880.0,1024130.0,43.5174090032209,240184.81533927558,757779.2,33.31144991459093,55.4001584786054,43.816203206005476,1115699.513871258,-18.127544213004274,6111320.0,-2191770.0,1814421.0,538959.0,0.2970418662482412
2024-11-01,Beverages,West,1525080.0,143083.05812085822,1382000.0,806567.0,91069.39066005244,47913.4,17271.9,436452.0,0.0,-557623.0,108782.0,8895950.0,2958890.0,4679020.0,2588480.0,4015600.0,575433.0,41.637698986975394,138982.79066005244,419180.1,31.581186685962376,-49.23298460091689,-47.5817706219059,557623.0,-40.34898697539797,5049430.0,-4880350.0,2331703.5,-949703.5,-0.4073002849633326
2024-11-01,Beverages,North,1604000.0,89605.53955511762,1514400.0,835036.0,87715.96164601506,46542.6,24982.5,545102.0,433994.8734457933,-770289.0,-167147.0,6513080.0,3059300.0,3411060.0,1595990.0,5034530.0,679364.0,44.86027469624934,134258.56164601506,520119.5,35.994585314315906,-35.961570176291744,-21.163666866733678,1204283.8734457933,-50.864302694136285,4874370.0,-1478550.0,1509984.0,4416.0,0.0029245342997011887
2024-11-01,Beverages,South,2568340.0,203512.0007558403,2364830.0,1405890.0,190114.10175020417,77387.0,37638.0,691435.0,616968.2701251889,-524967.0,340018.0,6656480.0,2148320.0,3918000.0,2679480.0,4291090.0,958940.0,40.55006068089461,267501.10175020417,653797.0,29.238253912543392,49.700261440390946,49.122220544784014,1141935.2701251889,-22.198931847109517,3386840.0,-2365390.0,1842162.0,522668.0,0.2837253184030503
2024-11-01,Snacks,West,2482640.0,241056.69603873693,2241580.0,1414450.0,115895.24847542748,83299.4,28079.0,627936.0,432702.7820807141,-840648.0,276110.0,8259720.0,3566580.0,3650530.0,1805120.0,4425130.0,827130.0,36.89941915969985,199194.64847542747,599857.0,28.013097904156893,34.10188148724238,29.266113592852584,1273350.7820807141,-37.502475932155,5411990.0,-3834590.0,1976982.0,264598.0,0.13383935716157253
2024-11-01,Home Care,North,2074160.0,161505.3764856661,1912650.0,1097170.0,110747.58286561268,85371.5,21794.5,619367.0,427644.8736345733,-460911.0,-272644.0,6143490.0,3687300.0,4325370.0,2188210.0,5192080.0,815480.0,42.636133113742716,196119.0828656127,597572.5,32.38266279768907,31.211025663892865,58.98938559675535,888555.8736345733,-24.098031526939064,5824460.0,-951410.0,1586571.0,326079.0,0.20552436670026114
2024-11-01,Dairy,East,2141860.0,132677.08905305242,2009190.0,1230090.0,111149.1009946526,83105.3,30788.3,584842.0,465104.08310161415,-474312.0,-192041.0,5274630.0,3213950.0,3984460.0,2977110.0,4465630.0,779100.0,38.77682050975766,194254.4009946526,554053.7,29.108347144869324,-17.140653739246623,-10.432597252830556,939416.0831016141,-23.607125259432905,4221300.0,-809000.0,1688505.0,320685.0,0.18992244618760382
2024-11-01,Dairy,West,2677580.0,252753.94005159225,2424820.0,1438810.0,232077.43611356893,100969.0,48441.2,652963.0,439635.4961633595,-573888.0,101413.0,9050440.0,3370030.0,4655720.0,1941850.0,5470290.0,986010.0,40.663224486766026,333046.43611356895,604521.8,26.9283080805998,156.83768559886283,234.06135207866492,1013523.4961633595,-23.667241279765097,6083900.0,-3580150.0,2036611.5,388208.5,0.19061490127105735
2024-11-01,Home Care,West,1062140.0,118030.97219515013,944106.0,599980.0,92963.56727701404,55700.7,10814.0,195462.0,-76046.12743720703,-568952.0,88292.0,8521920.0,2811120.0,3596830.0,1629560.0,5813520.0,344126.0,36.44993252876266,148664.26727701403,184648.0,20.703395593291432,-50.638851854756496,-68.44165091133367,492905.87256279297,-60.26357209889568,4778390.0,-2708400.0,2906515.5,-1962409.5,-0.6751759968250642
2024-11-01,Home Care,South,1607900.0,150218.5946958168,1457690.0,890681.0,110851.71078943597,66587.5,22685.7,389565.0,134810.54446738242,-420913.0,351814.0,9614200.0,2556190.0,4957940.0,2983890.0,5411550.0,567009.0,38.89777661917143,177439.21078943595,366879.3,26.72481803401272,-14.33264573305829,-23.031252593186778,555723.5444673824,-28.875343865979737,4530240.0,-4202650.0,2745718.5,-1288028.5,-0.4691043528315084
2024-11-01,Home Care,East,1832450.0,130885.6818253683,1701570.0,987002.0,134952.96578507195,73478.9,24389.4,506134.0,0.0,-800257.0,282065.0,9485160.0,2852320.0,4008050.0,2882360.0,5343400.0,714568.0,41.99462849015909,208431.86578507195,481744.6,29.745117744200943,-33.393224120721044,-23.669010282349888,800257.0,-47.030507119895155,3978010.0,-4141760.0,2650378.5,-948808.5,-0.35798981164388405
2024-11-01,Dairy,South,2883270.0,328619.40700956085,2554650.0,1576020.0,180292.1740753045,135258.0,27744.7,663078.0,495213.3526445611,-482615.0,-95612.0,5251850.0,2040220.0,4413560.0,1766900.0,5653460.0,978630.0,38.307791674006225,315550.17407530453,635333.3,25.955727790499676,151.2243332546613,126.75457644970778,977828.3526445611,-18.89162899027264,4686880.0,401610.0,968500.05,1586149.95,1.6377386351193268
2024-11-01,Dairy,North,1856940.0,185386.26954975893,1671550.0,993226.0,142193.1749708655,50365.9,28552.7,485770.0,378012.4662753549,-557696.0,-109061.0,5608760.0,2275740.0,3480490.0,2704240.0,4736200.0,678324.0,40.580539020669434,192559.0749708655,457217.3,29.061051120217762,-16.804782026587826,-16.939959852404584,935708.4662753548,-33.364003469833385,3051990.0,-872560.0,1953756.0,-282206.0,-0.14444280657359465
2024-12-01,Snacks,North,2671110.0,174879.09389318232,2496230.0,1379770.0,159331.49150761744,82013.4,25728.7,875111.0,614753.335262625,-541580.0,201178.0,6894090.0,3136550.0,3683800.0,2045800.0,5848180.0,1116460.0,44.725846576637565,241344.89150761743,849382.3,35.05730641807846,137.0791425667911,246.7173007816988,1156333.335262625,-21.695917443504804,4774550.0,-1045910.0,1945230.0,551000.0,0.283256992746359
2024-12-01,Snacks,South,1140800.0,87885.35883260045,1052910.0,672755.0,77817.2944591058,49939.6,12172.3,252399.0,103874.2634809711,-495057.0,-274074.0,8621560.0,2972750.0,3866770.0,2414110.0,5514040.0,380155.0,36.10517518116458,127756.8944591058,240226.7,23.971564521184145,-43.97656711414753,-55.25276790383917,598931.2634809711,-47.01797874462205,4425410.0,-3107520.0,2773333.5,-1720423.5,-0.6203449747388837
2024-12-01,Snacks,East,2029470.0,150063.6212330426,1879410.0,1068250.0,155365.79312772347,91736.6,31022.7,564055.0,382666.6458894069,-795028.0,-57539.0,6657520.0,3895890.0,4610120.0,1589330.0,4340650.0,811160.0,43.16035351519892,247102.39312772348,533032.3,30.01234429954081,43.720940902973204,42.600897994680786,1177694.645889407,-42.30199903161098,6916680.0,-2316870.0,1527907.5,351502.5,0.23005482988989845
2024-12-01,Snacks,West,1471250.0,163571.62219149573,1307680.0,776446.0,77370.93533164974,58316.7,18501.8,395548.0,145607.67622709903,-460423.0,141010.0,7494460.0,2912560.0,3463530.0,1818410.0,4527740.0,531234.0,40.62415881561238,135687.63533164974,377046.2,30.248072923039278,-39.824768075393905,-39.37617918563965,606030.676227099,-35.209149027284965,4557680.0,-2966720.0,1829446.5,-521766.5,-0.28520456870425015
2024-12-01,Beverages,North,2406080.0,232961.01887888863,2173120.0,1230340.0,192725.16506879576,97583.0,22410.8,652463.0,476224.8633025652,-670688.0,120918.0,9677740.0,2742540.0,4103840.0,2069970.0,5535720.0,942780.0,43.383706376085996,290308.1650687958,630052.2,30.024250846708878,-9.62203886079318,-12.36908340250189,1146912.8633025652,-30.862906788396405,4776410.0,-4142020.0,1303858.5,869261.5,0.6666839231404328
2024-12-01,Beverages,South,2700660.0,296185.1456996834,2404480.0,1361600.0,208194.20210612327,90126.5,40794.0,744558.0,499122.5940374424,-692198.0,-281051.0,6223380.0,3382550.0,4845790.0,2207880.0,5305980.0,1042880.0,43.37237157306362,298320.70210612327,703764.0,30.965447830716,26.94443857833717,66.42146837344349,1191320.5940374425,-28.787846020761243,6020460.0,-917400.0,2668312.5,-263832.5,-0.09887616236853816
